RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
97410100,97410025,ITA,LIPPI Marcello (ITA),S,11,GILARDINO ,,G22'
255931,300186494,ECU,RUEDA Reinaldo (COL),S,13,E. VALENCIA,,G22'
429,1158,SWE,NAGY Joszef (HUN),S,0,Gustav WETTERSTROM,,G22' G37' G44'
295,996,ITA,BEARZOT Enzo (ITA),S,20,Paolo ROSSI,,G22' G73'
43950200,43950050,ENG,Sven-G�ran ERIKSSON (SWE),S,10,OWEN,,G22' O46'
97410100,97410042,GHA,DUJKOVIC Ratomir (SRB),S,23,DRAMAN,,G22' O80'
322,364,UAE,PARREIRA Carlos Alberto (BRA),S,3,Ali Thani JUMAA,,G22' OH46'
201,1090,USA,MILLAR Bob (USA),S,0,Bart McGHEE,,G23'
211,1249,BRA,MOREIRA Zeze (BRA),S,9,BALTAZAR,,G23'
250,1881,URU,HOHBERG Juan (URU),S,10,Ildo MANEIRO,,G23'
308,428,MEX,MILUTINOVIC Bora (YUG),S,3,Fernando QUIRARTE,,G23'
3467,393,ARG,BILARDO Carlos (ARG),S,5,Jose BROWN,,G23'
337,3080,SWE,SVENSSON Tommy (SWE),S,19,Kennet ANDERSSON,,G23'
97410100,97410016,TUN,LEMERRE Roger (FRA),S,5,JAZIRI ,,G23'
97410100,97410022,NED,VAN BASTEN Marco (NED),S,17,V. PERSIE,,G23'
208,1225,YUG,ARSENIJEVIC Milorad (YUG),S,0,Zeljko CAJKOVSKI,,G23' G51'
208,1185,URU,LOPEZ Juan (URU),S,0,Juan SCHIAFFINO,,G23' G54'
322,175,ESP,SUAREZ Luis (ESP),S,21,MICHEL,,G23' G61' G81'
1014,8758,MAR,MICHEL Henri (FRA),S,14,Salaheddine BASSIR,,G23' G85'
255955,300186474,GER,LOEW Joachim (GER),S,11,KLOSE,,G23' O58'
255955,300186474,GER,LOEW Joachim (GER),S,11,KLOSE,,G23' O58'
43950300,43950057,ENG,Sven-G�ran ERIKSSON (SWE),S,10,OWEN,,G23' O79'
255931,300186464,BIH,SUSIC Safet (BIH),S,11,D�EKO,,G23' O84'
249722,300061462,ENG,CAPELLO Fabio (ITA),S,19,DEFOE,,G23' O86'
293,896,HUN,MESZOLY Kalman (HUN),S,7,Laszlo FAZEKAS,,G23' Y32' G54'
97410100,97410046,SUI,KUHN Koebi (SUI),S,4,SENDEROS,,G23' Y43' O53'
201,1100,URU,SUPPICI Alberto (URU),S,0,Hector SCARONE,,G24'
418,1143,TCH,PETRU Karel (TCH),S,0,Frantisek SVOBODA,,G24'
220,1423,SCO,WALKER Dawson (SCO),S,17,Jackie MUDIE,,G24'
488,1390,FRG,HERBERGER Sepp (FRG),S,11,Hans SCHAEFER,C,G24'
250,1770,BRA,ZAGALLO Mario (BRA),S,11,RIVELINO,,G24'
263,2065,SWE,ERICSON Georg (SWE),S,10,Ralf EDSTROM,,G24'
293,878,FRA,HIDALGO Michel (FRA),S,20,Gerard SOLER,,G24'
322,66,BEL,THYS Guy (BEL),S,10,Enzo SCIFO,,G24'
1014,8731,NGA,MILUTINOVIC Bora (YUG),S,8,Mutiu ADEPOJU,,G24'
249722,300061491,ESP,DEL BOSQUE Vicente (ESP),S,7,DAVID VILLA,,G24'
255955,300186474,GER,LOEW Joachim (GER),S,18,KROOS,,G24' G26'
255955,300186474,GER,LOEW Joachim (GER),S,18,KROOS,,G24' G26'
220,1386,FRA,BATTEAUX Albert (FRA),S,17,Just FONTAINE,,G24' G30' G67'
211,1294,HUN,SEBES Gusztav (HUN),S,8,Sandor KOCSIS,,G24' G36' G50'
97410100,97410005,ARG,Jos� P�KERMAN (ARG),S,9,CRESPO,,G24' O64'
97410100,97410002,ECU,SUAREZ Luis (COL),S,21,C. TENORIO,,G24' O65'
293,1054,URS,BESKOV Konstantin (RUS),S,9,Yuri GAVRILOV,,G24' O79'
43950100,43950030,USA,ARENA Bruce (USA),S,11,MATHIS,,G24' O82'
249722,300061452,URU,TABAREZ Oscar (URU),S,10,FORLAN,,G24' P80'
204,1108,GER,NERZ Otto (GER),S,0,Stanislaus KOBIERSKI,,G25'
206,1150,BRA,PIMENTA Ademar (BRA),S,0,ROMEU,,G25'
429,1153,TCH,MEISSNER Vaclav (TCH),S,0,Vlastimil KOPECKY,,G25'
211,1277,FRG,HERBERGER Sepp (FRG),S,19,Alfred PFAFF,,G25'
239,1702,PRK,MYUNG Rye Hyun (PRK),S,15,YANG Seung Kook,,G25'
263,1948,NED,MICHELS Rinus (NED),S,12,Ruud KROL,,G25'
751,103,ENG,ROBSON Bobby (ENG),S,17,David PLATT,,G25'
796,3097,ITA,SACCHI Arrigo (ITA),S,13,BAGGIO D.,,G25'
212,1237,AUT,NAUSCH Walter (AUT),S,9,Theodor WAGNER,,G25' G27' G53'
249722,300061488,BRA,DUNGA (BRA),S,9,L. FABIANO,,G25' G50'
1025,8782,BRA,ZAGALLO Mario (BRA),S,10,RIVALDO,,G25' G59' O87'
208,1219,SWE,RAYNOR George (ENG),S,0,Hans JEPPSSON,,G25' G69'
231,1480,YUG,LOVRIC Ljubomir (YUG),S,9,Drazen JERKOVIC,,G25' G87'
338,3091,NGA,WESTERHOF Clemens (NED),S,11,Emmanuel AMUNEKE,,G25' O57'
249722,300061480,SVK,WEISS Vladimir (SVK),S,11,VITTEK,,G25' Y40' G73' O90'
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,11,GOMEZ R.,,G25' Y45' O82'
208,1228,SWE,RAYNOR George (ENG),S,0,Karl-Erik PALMER,,G26'
232,1474,URS,KACHALIN Gavril (URS),S,22,Igor CHISLENKO,,G26'
238,1653,URU,VIERA Ondino (URU),S,10,Pedro ROCHA,,G26'
3477,1843,FRG,SCHOEN Helmut (FRG),S,12,Wolfgang OVERATH,,G26'
262,2176,SCO,ORMOND Willie (SCO),S,11,Peter LORIMER,,G26'
293,752,ARG,MENOTTI Cesar Luis (ARG),S,4,Daniel BERTONI,,G26'
337,3057,BRA,PARREIRA Carlos Alberto (BRA),S,11,ROM�RIO (Rom�rio de Souza Faria),,G26'
337,3070,MAR,BLINDA Abdellah (MAR),S,9,Mohammed CHAOUCH,,G26'
97410100,97410012,JPN,ZICO (BRA),S,10,NAKAMURA,,G26'
255931,300186495,ALG,HALILHODZIC Vahid (BIH),S,13,SLIMANI,,G26'
255931,300186472,CMR,Volker FINKE (GER),S,21,MATIP,,G26'
212,1237,AUT,NAUSCH Walter (AUT),S,11,Alfred KOERNER,,G26' G34'
43950100,43950034,SEN,METSU Bruno (FRA),S,19,BOUBA DIOP,,G26' G38' Y69'
249717,300061502,ARG,MARADONA Diego (ARG),S,11,TEVEZ,,G26' G52' O69'
211,1240,ENG,WINTERBOTTOM Walter (ENG),S,8,Ivor BROADIS,,G26' G63'
322,355,TCH,VENGLOS Jozef (SVK),S,10,Tomas SKUHRAVY,,G26' G78'
43950100,43950014,KOR,HIDDINK Guus (NED),S,18,S H HWANG,,G26' O50'
249722,300111116,GER,LOEW Joachim (GER),S,11,KLOSE,,G26' O68'
3491,1105,GER,NERZ Otto (GER),S,0,Edmund CONEN,,G27'
220,1407,WAL,MURPHY James (WAL),S,9,John CHARLES,,G27'
263,2182,YUG,MILJANIC Miljan (SRB),S,9,Ivica SURJAK,,G27'
279,2348,NED,HAPPEL Ernst (AUT),S,9,Arie HAAN,,G27'
293,779,HUN,MESZOLY Kalman (HUN),S,19,Jozsef VARGA,,G27'
293,882,ENG,GREENWOOD Ron (ENG),S,8,Trevor FRANCIS,,G27'
3468,422,FRA,MICHEL Henri (FRA),S,11,Jean-Marc FERRERI,,G27'
322,30,ARG,BILARDO Carlos (ARG),S,21,Pedro TROGLIO,,G27'
1014,8736,CRO,BLAZEVIC Miroslav (BIH),S,13,Mario STANIC,,G27'
43950100,43950021,NGA,ONIGBINDE Adegboye (NGA),S,17,AGHAHOWA,,G27'
1027,8788,FRA,JACQUET Aime (FRA),S,10,Zinedine ZIDANE,,G27' G45'
309,432,URS,LOBANOVSKYI Valeriy (UKR),S,19,Igor BELANOV,,G27' G70' P111'
294,771,NIR,BINGHAM Billy (NIR),S,11,Billy HAMILTON,,G27' G75'
238,1598,POR,GLORIA Otto (BRA),S,13,EUSEBIO (Eusebio da Silva Ferreira),,G27' G85'
97410100,97410022,NED,VAN BASTEN Marco (NED),S,9,V. NISTELROOY,,G27' O73'
239,1702,POR,GLORIA Otto (BRA),S,13,EUSEBIO (Eusebio da Silva Ferreira),,G27' P43' G56' P59'
250,1774,FRG,SCHOEN Helmut (FRG),S,13,Gerd MUELLER,,G27' P52' G88'
1014,8732,KOR,CHA Bum Kun (KOR),S,17,HA S. J.,,G27' R30'
249722,300061481,PAR,MARTINO Gerardo (ARG),S,13,VERA,,G27' Y45' O88'
3491,1105,AUT,MEISL Hugo (AUT),S,0,Johann HORVATH,C,G28'
3488,1151,SWE,NAGY Joszef (HUN),S,0,Sven JONASSON,,G28'
238,1641,SUI,FONI Alfredo (ITA),S,16,Rene-Pierre QUENTIN,,G28'
251,1768,PER,DIDI (BRA),S,11,Alberto GALLARDO,,G28'
1014,8734,ARG,PASSARELLA Daniel (ARG),S,9,Gabriel BATISTUTA,,G28'
255931,300186495,ALG,HALILHODZIC Vahid (BIH),S,5,HALLICHE,,G28'
293,789,BRA,SANTANA Tele (BRA),S,10,ZICO,,G28' G31'
255951,300186491,COL,PEKERMAN Jose (ARG),S,10,JAMES,,G28' G50' O85'
255951,300186491,COL,PEKERMAN Jose (ARG),S,10,JAMES,,G28' G50' O85'
293,752,ARG,MENOTTI Cesar Luis (ARG),S,10,Diego MARADONA,,G28' G57'
322,201,FRG,BECKENBAUER Franz (GER),S,10,Lothar MATTHAEUS,C,G28' G64'
97410100,97410007,MEX,LA VOLPE Ricardo (ARG),S,19,O. BRAVO,,G28' G76'
238,1610,URS,MOROZOV Nikolai (URS),S,17,Valeriy PORKUYAN,,G28' G85'
206,1173,HUN,DIETZ Karoly (HUN),S,0,Gyorgy SAROSI,C,G28' G89'
43950100,43950027,MEX,Javier AGUIRRE (MEX),S,9,J. BORGETTI,,G28' O77'
249720,300061510,URU,TABAREZ Oscar (URU),S,7,CAVANI,,G28' O88'
1014,8747,NGA,MILUTINOVIC Bora (YUG),S,20,IKPEBA,,G28' Y49' O75'
204,1133,NED,GLENDENNING Bob (ENG),S,0,Kick SMIT,,G29'
204,1111,ESP,GARCIA Amadeo (ESP),S,0,Isidro LANGARA,,G29'
206,1165,GER,HERBERGER Sepp (FRG),S,0,Josef GAUCHEL,,G29'
209,1207,URU,LOPEZ Juan (URU),S,0,Alcides GHIGGIA,,G29'
220,1426,YUG,TIRNANIC Aleksandar (YUG),S,13,Toza VESELINOVIC,,G29'
231,1564,YUG,LOVRIC Ljubomir (YUG),S,10,Milan GALIC,C,G29'
231,1544,MEX,TRELLEZ Ignacio (MEX),S,7,Alfredo DEL AGUILA,,G29'
232,1474,CHI,RIERA Fernando (CHI),S,6,Eladio ROJAS,,G29'
263,2182,SWE,ERICSON Georg (SWE),S,10,Ralf EDSTROM,,G29'
278,2347,ITA,BEARZOT Enzo (ITA),S,21,Paolo ROSSI,,G29'
322,111,URS,LOBANOVSKYI Valeriy (UKR),S,17,Andrei ZYGMANTOVICH,,G29'
322,56,BEL,THYS Guy (BEL),S,22,Patrick VERVOORT,,G29'
1014,8770,ENG,HODDLE Glenn (ENG),S,7,David BECKHAM,,G29'
97410100,97410039,MEX,LA VOLPE Ricardo (ARG),S,17,F. FONSECA,,G29'
255931,300186511,NGA,KESHI Stephen (NGA),S,8,ODEMWINGIE,,G29'
293,1051,SCO,STEIN Jock (SCO),S,10,John WARK,,G29' G32'
204,1108,BEL,GOETINCK Hector (BEL),S,0,Bernard VOORHOOF,,G29' G43'
249722,300061487,POR,Carlos QUEIR�S (POR),S,16,R. MEIRELES,,G29' O70'
308,567,FRA,MICHEL Henri (FRA),S,19,Yannick STOPYRA,,G29' O71'
255955,300186474,GER,LOEW Joachim (GER),S,6,KHEDIRA,,G29' O76'
255955,300186474,GER,LOEW Joachim (GER),S,6,KHEDIRA,,G29' O76'
208,1188,BRA,COSTA Flavio (BRA),S,0,ALFREDO II,,G3'
220,1324,NIR,DOHERTY Peter (NIR),S,11,Peter McPARLAND,,G3'
279,2348,FRG,SCHOEN Helmut (FRG),S,7,Ruediger ABRAMCZIK,,G3'
308,389,ARG,BILARDO Carlos (ARG),S,11,Jorge VALDANO,,G3'
1014,8768,YUG,SANTRAC Slobodan (SRB),S,13,Slobodan KOMLJENOVIC,,G3'
211,1277,HUN,SEBES Gusztav (HUN),S,8,Sandor KOCSIS,,G3' G21' G69' G78'
255931,300186458,ARG,SABELLA Alejandro (ARG),S,10,MESSI,C,G3' G45' O63'
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Carlos VIDAL,,G3' G65'
211,1238,AUT,NAUSCH Walter (AUT),S,21,Ernst STOJASPAL,,G3' G65'
220,1344,BRA,FEOLA Vicente (BRA),S,20,VAVA,,G3' G77'
1024,8775,DEN,JOHANSSON Bo (SWE),S,18,MOLLER,,G3' O58'
308,680,MEX,MILUTINOVIC Bora (YUG),S,15,Luis FLORES,,G3' O77'
249718,300061505,GER,LOEW Joachim (GER),S,13,M�LLER,,G3' Y35' O84'
43950100,43950048,POL,ENGEL Jerzy (POL),S,11,OLISADEBE,,G3' Y86' O86'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Ivica BEK,,G30'
201,1100,URU,SUPPICI Alberto (URU),S,0,Juan ANSELMO,,G30'
418,1122,ESP,GARCIA Amadeo (ESP),S,0,LUIS REGUEIRO,,G30'
429,1152,BRA,PIMENTA Ademar (BRA),S,0,LEONIDAS,,G30'
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),S,0,ZARRA,,G30'
211,1249,BRA,MOREIRA Zeze (BRA),S,8,DIDI,,G30'
278,2350,FRG,SCHOEN Helmut (FRG),S,20,Hansi MUELLER,,G30'
308,429,BEL,THYS Guy (BEL),S,6,Frank VERCAUTEREN,,G30'
3460,3103,SWE,SVENSSON Tommy (SWE),S,18,Hakan MILD,,G30'
43950100,43950001,SEN,METSU Bruno (FRA),S,19,BOUBA DIOP,,G30'
262,2085,POL,GORSKI Kazimierz (POL),S,17,Andrzej SZARMACH,,G30' G34' G50'
211,1284,FRG,HERBERGER Sepp (FRG),S,13,Max MORLOCK,,G30' G60' G77'
208,1187,BRA,COSTA Flavio (BRA),S,0,ADEMIR,,G30' G79'
536,1635,ENG,RAMSEY Alf (ENG),S,9,Bobby CHARLTON,,G30' G80'
211,1313,URU,LOPEZ Juan (URU),S,9,Oscar MIGUEZ,,G30' G83'
462,1233,FRG,HERBERGER Sepp (FRG),S,20,Hans SCHAEFER,,G31'
238,1653,URU,VIERA Ondino (URU),S,7,Julio CORTES,,G31'
251,1811,ENG,RAMSEY Alf (ENG),S,4,Alan MULLERY,,G31'
262,2085,POL,GORSKI Kazimierz (POL),S,6,Jerzy GORGON,,G31'
293,919,FRA,HIDALGO Michel (FRA),S,9,Bernard GENGHINI,,G31'
43950100,43950039,RSA,SONO Jomo (RSA),S,17,McCARTHY,,G31'
97410100,97410014,TOG,PFISTER Otto (GER),S,17,C. KADER-TOURE,,G31'
255931,300186463,HON,SUAREZ Luis (COL),S,13,COSTLY,,G31'
209,1186,BRA,COSTA Flavio (BRA),S,0,CHICO,,G31' G55'
1014,8752,ARG,PASSARELLA Daniel (ARG),S,10,Ariel ORTEGA,,G31' G55'
232,1459,BRA,MOREIRA Aymore (BRA),S,7,GARRINCHA,,G31' G59'
204,1119,HUN,NADAS Odon (HUN),S,0,Geza TOLDI,,G31' G61'
309,536,ENG,ROBSON Bobby (ENG),S,10,Gary LINEKER,,G31' G72'
238,1710,URS,MOROZOV Nikolai (URS),S,19,Eduard MALOFEYEV,,G31' G88'
337,3056,CMR,MICHEL Henri (FRA),S,19,David EMBE,,G31' O81'
208,1188,BRA,COSTA Flavio (BRA),S,0,BALTAZAR,,G32'
212,1237,AUT,NAUSCH Walter (AUT),S,5,Ernst OCWIRK,C,G32'
220,1418,WAL,MURPHY James (WAL),S,10,Ivor ALLCHURCH,,G32'
488,1390,SWE,RAYNOR George (ENG),S,11,Lennart SKOGLUND,,G32'
238,1610,CHI,ALAMOS Luis (CHI),S,12,Ruben MARCOS,,G32'
263,1945,BRA,ZAGALLO Mario (BRA),S,10,RIVELINO,,G32'
322,128,SWE,NORDIN Olle (SWE),S,18,Johnny EKSTROM,,G32'
43950100,43950026,BRA,SCOLARI Luiz Felipe (BRA),S,10,RIVALDO,,G32'
249717,300061501,GER,LOEW Joachim (GER),S,10,PODOLSKI,,G32'
255951,300186487,CHI,SAMPAOLI Jorge (ARG),S,7,ALEXIS,,G32'
255951,300186487,CHI,SAMPAOLI Jorge (ARG),S,7,ALEXIS,,G32'
208,1194,CHI,BUCCIARDI Arturo (CHI),S,0,Atilio CREMASCHI,,G32' G60'
220,1323,FRG,HERBERGER Sepp (FRG),S,8,Helmut RAHN,,G32' G79'
255931,300186475,GER,LOEW Joachim (GER),S,5,HUMMELS,,G32' O73'
209,1206,SWE,RAYNOR George (ENG),S,0,Bror MELLBERG,,G33'
211,1236,AUT,NAUSCH Walter (AUT),S,10,Erich PROBST,,G33'
220,1408,HUN,BAROTI Lajos (HUN),S,8,Lajos TICHY,,G33'
238,1710,URS,MOROZOV Nikolai (URS),S,18,Anatoli BANISHEVSKI,,G33'
293,790,BRA,SANTANA Tele (BRA),S,10,ZICO,,G33'
322,73,BRA,LAZARONI Sebastiao (BRA),S,15,MULLER,,G33'
249722,300061475,DEN,OLSEN Morten (DEN),S,11,BENDTNER,,G33'
249717,300061502,ARG,MARADONA Diego (ARG),S,9,HIGUAIN,,G33'
97410100,97410034,POL,JANAS Pawel (POL),S,19,BOSACKI,,G33' G66'
249722,300061458,ARG,MARADONA Diego (ARG),S,9,HIGUAIN,,G33' G76' G80' O82'
294,920,FRA,HIDALGO Michel (FRA),S,12,Alain GIRESSE,,G33' G80'
208,1219,SWE,RAYNOR George (ENG),S,0,Sune ANDERSSON,,G34'
262,2176,SCO,ORMOND Willie (SCO),S,9,Joe JORDAN,,G34'
278,2396,ITA,BEARZOT Enzo (ITA),S,21,Paolo ROSSI,,G34'
293,791,URS,BESKOV Konstantin (RUS),S,12,Andrei BAL,,G34'
308,394,ARG,BILARDO Carlos (ARG),S,10,Diego MARADONA,C,G34'
309,463,MEX,MILUTINOVIC Bora (YUG),S,22,Manuel NEGRETE,,G34'
337,3053,ROU,IORDANESCU Anghel (ROU),S,10,HAGI,C,G34'
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,11,J COLE,,G34'
97410100,97410043,JPN,ZICO (BRA),S,20,TAMADA,,G34'
249722,300061495,CHI,Marcelo BIELSA (ARG),S,15,BEAUSEJOUR,,G34'
211,1249,BRA,MOREIRA Zeze (BRA),S,10,PINGA,,G34' G43'
220,1406,SWE,RAYNOR George (ENG),S,7,Kurt HAMRIN,,G34' G55'
255931,300186463,ECU,RUEDA Reinaldo (COL),S,13,E. VALENCIA,,G34' G65' Y73'
262,1954,FRG,SCHOEN Helmut (FRG),S,8,Bernd CULLMANN,,G34' O67'
250,1769,ROU,NICULESCU Angelo (ROU),S,9,Florea DUMITRACHE,,G34' O72'
43950100,43950043,MEX,Javier AGUIRRE (MEX),S,9,J. BORGETTI,,G34' O80'
201,1100,URU,SUPPICI Alberto (URU),S,0,Pedro CEA,,G35'
206,1156,ROU,BRAUN Coloman (ROU),S,0,Silviu BINDEA,,G35'
206,1157,ROU,BRAUN Coloman (ROU),S,0,Stefan DOBAY,C,G35'
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Cesar LOPEZ FRETES,C,G35'
231,1460,ESP,HERRERA Helenio (ARG),S,18,ADELARDO,,G35'
262,2186,YUG,MILJANIC Miljan (SRB),S,6,Vladislav BOGICEVIC,,G35'
263,1945,ARG,CAP Vladislao (ARG),S,6,Miguel BRINDISI,C,G35'
293,740,ALG,MEKHLOUFI Rachid (ALG),S,9,Tedj BENSAOULA,,G35'
308,628,PAR,RE Cayetano (PAR),S,8,Julio Cesar ROMERO,,G35'
714,421,BEL,THYS Guy (BEL),S,11,Jan CEULEMANS,C,G35'
337,3062,ROU,IORDANESCU Anghel (ROU),S,10,HAGI,C,G35'
249717,300061500,BRA,DUNGA (BRA),S,4,JUAN,,G35'
255931,300186513,ITA,Cesare PRANDELLI (ITA),S,8,MARCHISIO,,G35'
204,1119,EGY,McREA James (SCO),S,0,Abdel Rahman FAWZI,,G35' G39'
322,198,FRG,BECKENBAUER Franz (GER),S,9,Rudi VOELLER,,G35' G75'
206,1173,HUN,DIETZ Karoly (HUN),S,0,Gyula ZSENGELLER,,G35' G76'
43950100,43950021,SWE,SODERBERG Tommy (SWE),S,11,LARSSON,,G35' P63'
255931,300186473,AUS,POSTECOGLOU Ange (AUS),S,4,CAHILL,,G35' Y44'
1014,8772,ARG,PASSARELLA Daniel (ARG),S,4,Mauricio PINEDA,,G36'
1028,8787,CRO,BLAZEVIC Miroslav (BIH),S,9,Davor SUKER,,G36'
43950100,43950016,USA,ARENA Bruce (USA),S,20,Mc BRIDE,,G36'
97410100,97410007,IRN,IVANKOVIC Branko (CRO),S,4,Y.GOLMOHAMMADI,,G36'
97410100,97410047,ESP,ARAGONES Luis (ESP),S,20,JUANITO,,G36'
279,2220,NED,HAPPEL Ernst (AUT),S,16,Johnny REP,,G36' G53'
97410100,97410010,CZE,BRUCKNER Karel (CZE),S,10,ROSICKY,,G36' G76' Y81' O86'
211,1240,ENG,WINTERBOTTOM Walter (ENG),S,9,Nat LOFTHOUSE,,G36' G91'
255931,300186467,ESP,DEL BOSQUE Vicente (ESP),S,7,DAVID VILLA,,G36' O56'
249722,300061473,NED,Bert VAN MARWIJK (NED),S,9,V. PERSIE,,G36' O59'
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,11,REBROV,,G36' O71'
278,2396,ITA,BEARZOT Enzo (ITA),S,18,Roberto BETTEGA,,G36' O83'
405,1087,ARG,OLAZAR Francisco (ARG),S,0,Guillermo STABILE,,G37'
3489,1176,HUN,DIETZ Karoly (HUN),S,0,Pal TITKOS,,G37'
238,1634,ENG,RAMSEY Alf (ENG),S,9,Bobby CHARLTON,,G37'
278,2253,SWE,ERICSON Georg (SWE),S,10,Thomas SJOBERG,,G37'
278,2344,FRA,HIDALGO Michel (FRA),S,14,Marc BERDOLL,,G37'
1014,8725,MAR,MICHEL Henri (FRA),S,7,Mustafa EL HADJI,,G37'
1014,8749,NED,HIDDINK Guus (NED),S,11,Phillip COCU,,G37'
249722,300061449,RSA,PARREIRA Carlos Alberto (BRA),S,9,MPHELA,,G37'
249722,300061491,ESP,DEL BOSQUE Vicente (ESP),S,6,A.INIESTA,,G37'
249717,300061501,ENG,CAPELLO Fabio (ITA),S,15,UPSON,,G37'
43950200,43950051,SEN,METSU Bruno (FRA),S,7,H. CAMARA,,G37' G104'
209,1207,ESP,EIZAGUIRRE Guillermo (ESP),S,0,Estanislao BASORA,,G37' G39'
211,1304,TUR,PUPPO Sandro (ITA),S,10,Buhran SARGUN,,G37' G64' G70'
201,1091,BRA,DE CARVALHO Pindaro (BRA),S,0,MODERATO,,G37' G73'
1014,8745,FRA,JACQUET Aime (FRA),S,12,Thierry HENRY,,G37' G78' O79'
322,198,FRG,BECKENBAUER Franz (GER),S,18,Juergen KLINSMANN,,G37' O72'
3460,3103,SWE,SVENSSON Tommy (SWE),S,7,Henrik LARSSON,,G37' O79'
255931,300186513,ENG,HODGSON Roy (ENG),S,9,STURRIDGE,,G37' O80'
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),S,20,Roberto BONINSEGNA,,G37' O84'
206,1146,BEL,BUTLER Jack (ENG),S,0,Henri ISEMBORGHS,,G38'
3488,1151,SWE,NAGY Joszef (HUN),S,0,Arne NYBERG,,G38'
208,1202,USA,JEFFREY Bill (SCO),S,0,Joe GAETJENS,,G38'
231,1562,URS,KACHALIN Gavril (URS),S,16,Aleksei MAMYKIN,,G38'
232,1459,ENG,WINTERBOTTOM Walter (ENG),S,9,Gerry HITCHENS,,G38'
238,1637,FRG,SCHOEN Helmut (FRG),S,11,Lothar EMMERICH,,G38'
280,2247,ITA,BEARZOT Enzo (ITA),S,16,Franco CAUSIO,,G38'
322,56,ESP,SUAREZ Luis (ESP),S,14,Alberto GORRIZ,,G38'
751,243,ITA,VICINI Azeglio (ITA),S,19,Salvatore SCHILLACI,,G38'
1024,8778,NED,HIDDINK Guus (NED),S,8,Dennis BERGKAMP,,G38'
43950100,43950041,BRA,SCOLARI Luiz Felipe (BRA),S,5,EDMILSON,,G38'
249722,300111115,KOR,HUH Jungmoo (KOR),S,14,JUNGSOO,,G38'
639,2198,ARG,MENOTTI Cesar Luis (ARG),S,10,Mario KEMPES,,G38' G105'
278,2350,FRG,SCHOEN Helmut (FRG),S,11,Karl-Heinz RUMMENIGGE,,G38' G73'
238,1632,ENG,RAMSEY Alf (ENG),S,21,Roger HUNT,,G38' G75'
220,1326,BRA,FEOLA Vicente (BRA),S,18,Jose ALTAFINI,,G38' G89'
97410100,97410022,CIV,MICHEL Henri (FRA),S,14,KONE B.,,G38' O62'
255931,300186495,ALG,HALILHODZIC Vahid (BIH),S,18,DJABOU,,G38' O73'
249717,300061500,BRA,DUNGA (BRA),S,9,L. FABIANO,,G38' O76'
262,2129,POL,GORSKI Kazimierz (POL),S,17,Andrzej SZARMACH,,G38' O78'
249722,300061470,SRB,ANTIC Radomir (SRB),S,14,JOVANOVI?,,G38' O79'
97410100,97410005,ARG,Jos� P�KERMAN (ARG),S,7,SAVIOLA,,G38' Y41' O75'
208,1192,ENG,WINTERBOTTOM Walter (ENG),S,0,Stan MORTENSEN,,G39'
209,1231,URU,LOPEZ Juan (URU),S,0,Alcides GHIGGIA,,G39'
212,1264,URU,LOPEZ Juan (URU),S,5,Obdulio VARELA,C,G39'
488,1340,BRA,FEOLA Vicente (BRA),S,6,DIDI,,G39'
263,2066,FRG,SCHOEN Helmut (FRG),S,3,Paul BREITNER,,G39'
322,201,FRG,BECKENBAUER Franz (GER),S,18,Juergen KLINSMANN,,G39'
337,3051,SUI,Roy HODGSON (ENG),S,6,Georges BREGY,,G39'
337,3067,BRA,PARREIRA Carlos Alberto (BRA),S,11,ROM�RIO (Rom�rio de Souza Faria),,G39'
43950100,43950006,PAR,MALDINI Cesare (ITA),S,9,SANTA CRUZ,,G39'
43950100,43950041,CRC,GUIMARAES Alexandre (CRC),S,9,WANCHOPE,,G39'
43950300,43950058,GER,VOELLER Rudi (GER),S,13,BALLACK,,G39'
249722,300061477,JPN,OKADA Takeshi (JPN),S,18,HONDA,,G39'
249722,300061484,PAR,MARTINO Gerardo (ARG),S,21,ALCARAZ,,G39'
238,1656,FRG,SCHOEN Helmut (FRG),S,4,Franz BECKENBAUER,,G39' G52'
1014,8771,JAM,SIMOES Rene (BRA),S,11,Theodore WHITMORE,,G39' G54'
3489,1176,HUN,DIETZ Karoly (HUN),S,0,Gyula ZSENGELLER,,G39' G85'
255931,300186486,URU,TABAREZ Oscar (URU),S,9,L. SUAREZ,,G39' G85' O88'
209,1189,BRA,COSTA Flavio (BRA),S,0,CHICO,,G39' G88'
43950100,43950002,CMR,SCHAEFER Winni (GER),S,10,MBOMA,,G39' O69'
294,767,FRA,HIDALGO Michel (FRA),S,9,Bernard GENGHINI,,G39' O85'
202,1101,YUG,SIMONOVIC Bosko (YUG),S,0,Djordje VUJADINOVIC,,G4'
204,1102,ARG,PASCUCCI Felipe (ITA),S,0,Ernesto BELIS,,G4'
208,1191,BRA,COSTA Flavio (BRA),S,0,ADEMIR,,G4'
